price_per_month,metro_nearest_time,total_area,floor,has_bath_flg,has_shower_flg,has_internet_flg,has_ac_flg,has_room_furniture_flg,has_kitchen_furniture_flg,has_dishwasher_flg,has_washer_flg,has_tv_flg,has_fridge_flg,utility_fixed_bill,utility_usage_bill_flg,utility_counters_extra_flg,deposit,comission,prepayment_months_cnt,rent_term_months_cnt,combined_bathrooms_cnt,separate_bathrooms_cnt,repair_cat,freight_elevators_cnt,passenger_elevators_cnt,parking_cat,heating_cat,balcony_cnt,loggia_cnt,has_garbage_chute_flg,has_concierge_flg,entrances_cnt,individual_project_flg,era_cat,house_type_monolithic_flg,house_type_monolithic_brick_flg,house_type_panel_flg,district_krasnogvardeysky_flg,district_krasnoselsky_flg,district_moskovsky_flg,district_nevsky_flg,district_other_flg,district_primorsky_flg,district_vyborgsky_flg
24000,11,25.0,0.91,0,0,1,0,1,1,0,1,0,1,2000,0,1,24000,1.0,1,12,1,0,1,0,3,1,3,0,1,0,0,3,0,4,0,0,1,1,0,0,0,0,0,0
25000,8,24.5,0.84,0,1,1,0,1,1,0,1,0,1,2000,0,1,25000,0.5,1,12,1,0,1,1,2,1,1,0,1,0,0,6,1,4,0,1,0,0,0,0,0,0,1,0
23000,14,21.0,0.52,0,1,1,0,1,1,0,1,0,1,3000,0,1,23000,0.5,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
25000,20,24.0,0.25,0,1,0,0,0,0,0,0,0,0,1000,0,1,25000,1.0,1,12,1,0,2,0,0,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
24000,9,30.0,0.86,1,0,1,0,1,1,0,0,1,1,3000,0,1,12000,0.6,1,12,1,0,1,0,1,0,1,1,0,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0
28000,10,38.0,0.05,1,0,1,0,1,1,0,1,0,1,0,1,1,28000,0.5,1,12,1,0,2,0,2,0,3,0,0,1,0,2,0,4,0,0,1,1,0,0,0,0,0,0
25000,24,39.0,0.6,1,0,1,0,1,1,0,1,0,1,2500,0,1,25000,0.5,1,12,1,0,1,0,0,1,1,1,0,0,0,9,0,2,0,0,0,0,0,0,0,1,0,0
27000,15,25.0,0.4,0,1,0,0,1,1,0,1,0,1,0,1,1,27000,0.5,1,12,1,0,2,1,0,1,3,1,0,0,0,13,1,4,1,0,0,0,0,1,0,0,0,0
25000,18,33.0,0.78,1,0,1,0,1,1,0,1,0,1,3000,0,1,26000,0.5,1,12,1,0,2,1,1,1,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
25000,20,26.4,0.5,0,1,0,0,1,0,0,0,0,0,2500,0,1,12500,0.0,1,12,1,0,2,1,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
23000,12,31.0,0.6,0,0,1,0,1,1,0,1,1,1,5000,0,1,23000,0.5,1,12,1,0,1,0,0,1,1,0,0,0,0,5,0,2,0,0,1,0,0,0,0,1,0,0
28000,14,18.0,0.25,0,1,1,0,1,1,0,1,1,1,0,1,1,28000,0.6,1,12,1,0,2,0,0,1,1,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0
24000,10,28.0,0.57,1,0,0,0,1,1,0,1,1,1,4000,0,1,24000,0.0,1,12,1,0,1,2,1,1,3,1,0,1,0,5,0,4,1,0,0,0,0,0,1,0,0,0
28000,23,26.0,0.17,0,0,0,0,1,1,0,1,0,1,0,1,1,30000,1.0,1,12,0,0,1,0,0,0,1,0,1,0,0,2,1,4,0,1,0,0,0,1,0,0,0,0
26000,9,22.5,0.2,0,0,1,0,1,1,0,1,0,1,2000,0,1,26000,0.6,0,12,1,0,2,1,2,1,1,0,1,0,0,1,1,4,0,1,0,0,0,0,0,0,1,0
28000,8,33.0,0.19,1,0,1,0,1,1,0,1,1,1,0,1,1,20000,0.0,1,3,0,0,1,0,2,0,1,0,1,1,0,8,0,2,0,0,1,0,1,0,0,0,0,0
28000,11,32.0,0.57,0,1,0,0,1,1,0,1,0,1,0,1,1,25000,0.2,1,12,1,0,2,1,1,1,3,0,1,0,0,4,1,4,1,0,0,0,0,0,0,0,1,0
25000,14,25.0,0.7,0,1,1,0,1,1,0,1,0,1,3000,0,1,25000,0.5,1,12,1,0,2,2,2,0,3,0,1,0,0,9,0,4,0,1,0,0,1,0,0,0,0,0
28000,11,24.0,0.37,0,0,1,0,1,1,0,1,1,1,0,1,1,28000,0.7,0,12,1,0,2,1,1,0,1,1,0,0,0,20,1,4,0,1,0,0,1,0,0,0,0,0
25000,20,36.6,1.0,1,0,0,0,0,0,0,0,0,0,3000,0,1,25000,1.0,1,12,1,0,2,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
24000,6,34.0,0.4,0,0,0,0,1,1,0,1,1,1,5000,0,1,24000,0.5,1,12,0,1,0,0,1,1,1,0,0,0,0,11,0,2,0,0,1,0,0,0,0,1,0,0
27000,7,24.1,0.38,0,0,1,0,1,1,0,1,1,1,2000,0,1,27000,0.8,0,12,1,0,3,0,1,1,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0
29000,14,38.0,0.7,1,0,1,0,1,1,0,1,1,1,0,1,1,30000,0.7,1,12,0,1,3,1,0,1,1,1,0,0,0,3,1,3,0,0,1,0,0,0,0,0,0,1
26000,8,25.0,0.38,0,1,1,0,1,0,0,1,1,1,3000,0,1,27000,0.5,1,12,1,0,1,0,3,1,1,0,1,0,0,6,1,4,0,1,0,0,0,0,0,0,1,0
25000,24,38.0,0.67,1,0,1,0,1,1,0,1,0,1,4000,0,1,26000,0.5,1,12,0,1,1,1,1,1,1,0,1,0,0,5,0,4,0,0,1,1,0,0,0,0,0,0
25000,14,20.0,0.48,1,0,0,0,1,1,0,0,0,0,4000,0,1,20000,1.0,1,12,0,0,1,1,1,1,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
26000,19,37.0,0.5,1,0,1,0,1,1,0,1,1,1,3000,0,1,28000,1.0,1,12,1,0,1,1,1,0,1,1,0,0,0,4,1,4,0,1,0,0,0,0,0,1,0,0
25000,12,23.0,0.74,0,0,1,0,1,1,0,1,1,1,4000,0,1,25000,0.5,1,12,1,0,1,0,3,1,3,0,1,0,0,2,1,4,0,0,1,1,0,0,0,0,0,0
60000,6,48.8,0.26,1,0,1,0,1,1,1,1,1,1,5000,0,0,65000,1.0,1,12,0,1,2,1,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0
55000,13,56.0,0.86,1,0,0,0,1,1,1,1,1,1,6500,0,1,55000,0.0,1,12,1,0,3,0,2,1,1,1,0,1,0,6,1,2,0,0,1,0,0,0,0,1,0,0
55000,11,30.9,0.43,1,0,1,0,1,1,1,1,1,1,4500,0,1,55000,0.4,1,12,0,0,2,1,1,2,0,1,1,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0
58000,17,65.0,0.94,0,1,1,0,1,1,0,1,1,1,7000,0,1,58000,0.9,1,12,1,0,2,1,1,1,1,1,1,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0
50000,15,47.0,0.2,1,0,1,0,1,1,1,1,0,1,8000,0,1,50000,0.0,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
55000,5,26.0,0.71,0,1,1,0,1,1,1,1,1,1,5000,0,0,55000,0.5,1,12,1,0,3,1,0,2,1,0,0,0,0,6,0,4,0,1,0,0,0,0,0,0,0,0
60000,8,40.6,0.17,1,0,1,0,1,1,1,1,0,1,0,0,1,60000,0.0,1,12,1,0,2,0,0,2,0,0,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0
62000,19,49.4,0.12,1,0,1,0,1,1,1,1,1,1,0,1,1,62000,0.5,1,12,1,0,2,1,1,1,1,0,1,1,0,8,1,3,0,0,0,0,0,0,0,1,0,0
49000,8,27.0,1.0,0,1,1,0,1,1,0,1,1,1,10000,0,0,15000,0.0,1,3,0,0,3,1,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
59000,11,27.0,0.7,0,1,1,0,1,1,1,1,1,1,0,1,1,45000,0.0,1,3,1,0,3,1,1,1,1,0,1,0,0,6,1,4,1,0,0,0,0,0,0,0,0,0
60000,22,60.0,0.33,1,0,1,0,1,0,1,1,1,1,2000,0,1,55000,0.0,1,12,0,1,2,1,2,2,1,2,0,0,0,13,1,4,1,0,0,0,0,1,0,0,0,0
55000,12,57.8,0.85,1,0,1,0,1,1,1,1,1,1,5000,0,1,55000,0.5,1,12,0,1,2,2,1,1,1,1,0,0,0,2,1,4,0,0,1,0,0,0,0,1,0,0
55000,20,46.0,0.22,0,0,1,0,1,1,1,1,1,1,6000,0,1,55000,0.5,1,12,1,0,2,0,1,1,1,0,0,0,0,9,0,2,0,0,1,0,0,0,0,0,0,1
55000,6,25.0,0.78,0,1,1,0,1,1,1,1,1,1,6000,0,1,55000,0.8,1,12,1,0,3,0,1,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
60000,18,68.0,0.25,0,1,0,0,1,1,1,1,1,1,0,1,1,60000,0.0,1,12,0,1,1,1,4,1,1,0,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1
55000,21,33.3,0.74,1,0,1,0,1,1,1,1,0,1,5000,0,1,55000,0.0,1,12,1,0,2,1,1,0,1,1,0,0,0,20,1,4,0,0,0,0,0,0,0,1,0,0
55000,20,38.0,0.64,0,1,1,0,1,1,0,1,1,1,5000,0,1,55000,0.5,1,12,1,0,2,0,2,2,1,0,1,0,0,18,1,4,0,1,0,0,0,0,0,0,1,0
50000,24,65.0,0.79,0,1,1,0,1,1,0,1,1,1,6500,0,1,50000,0.5,1,12,0,1,2,1,2,1,1,1,0,0,0,2,1,3,0,1,0,0,0,1,0,0,0,0
30000,5,18.0,0.4,0,0,1,1,1,1,0,1,1,1,30000,0,1,30000,0.5,1,12,1,0,2,0,1,1,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0
55000,20,55.0,0.92,1,0,1,0,1,1,0,1,1,1,5000,0,1,55000,0.0,2,12,0,1,2,1,1,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0
55000,25,50.0,0.08,1,0,1,0,1,1,0,1,1,1,5000,0,1,55000,0.0,1,3,0,1,1,2,1,0,3,0,2,0,0,3,0,4,1,0,0,0,0,0,0,1,0,0
52000,6,36.0,1.0,1,0,0,0,1,1,1,1,1,1,4000,0,0,55000,0.0,1,12,1,0,2,1,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0
75000,5,65.0,0.91,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0.0,1,12,0,1,2,0,1,1,1,1,1,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0
69000,7,110.0,0.33,0,1,1,0,1,1,1,1,1,1,12000,0,1,70000,0.5,1,12,0,2,1,0,1,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0
90000,11,83.0,0.57,1,0,1,1,1,1,1,1,1,1,10000,0,1,90000,0.5,1,12,1,0,2,1,0,1,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0
95000,11,55.3,0.33,0,1,1,0,1,1,1,1,1,1,0,1,1,95000,0.0,1,12,1,1,3,1,1,2,3,1,0,0,0,17,1,4,1,0,0,0,0,0,0,1,0,0
100000,3,110.0,0.33,0,1,1,0,1,1,1,1,1,1,0,0,1,100000,1.0,1,12,1,1,2,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0
80000,6,92.0,0.25,1,0,1,0,1,1,1,1,1,1,15000,0,1,80000,0.4,1,12,1,1,3,0,2,1,3,0,2,0,0,4,1,4,0,1,0,0,0,1,0,0,0,0
100000,23,40.0,0.25,0,1,1,1,1,1,1,1,1,1,7000,0,1,100000,0.5,1,12,1,0,2,1,1,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0
150000,12,111.0,0.95,0,0,1,1,1,1,1,1,1,1,10000,0,1,150000,1.0,1,12,2,0,3,0,2,2,3,0,0,0,0,8,1,4,0,1,0,0,1,0,0,0,0,0
120000,8,150.0,0.25,1,0,1,1,0,1,1,1,1,1,10000,0,1,120000,0.5,1,12,2,0,2,0,0,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
180000,15,118.0,0.71,1,1,1,1,1,1,1,1,1,1,10000,0,1,190000,1.0,1,12,2,0,3,0,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0
150000,6,100.0,0.6,1,0,1,0,1,1,1,1,1,1,10000,0,1,150000,0.5,1,12,2,0,2,0,1,1,1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0
200000,10,200.0,0.31,1,1,1,1,1,1,1,1,1,1,25000,0,1,200000,0.5,1,12,3,0,2,1,1,2,1,0,0,0,0,4,0,3,1,0,0,0,0,0,0,1,0,0
20000,12,21.0,0.54,0,1,0,0,1,1,0,1,0,1,2500,0,1,20000,0.7,1,12,1,0,2,0,3,1,3,0,1,0,0,1,1,4,0,0,1,1,0,0,0,0,0,0
17000,10,18.5,0.5,0,0,0,0,1,0,0,0,0,0,0,1,1,17000,1.0,0,12,1,0,1,1,1,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
18000,11,34.0,0.12,0,1,1,0,1,1,0,1,1,1,3500,0,1,18000,1.0,1,12,1,0,1,0,0,0,3,0,1,0,0,2,1,4,1,0,0,1,0,0,0,0,0,0
20000,8,11.0,0.2,0,1,1,0,1,1,0,1,1,1,3000,0,1,20000,0.0,1,3,1,0,3,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
20000,17,26.0,0.62,1,0,1,0,1,1,0,1,0,1,4500,0,1,20000,0.5,1,12,1,0,1,0,1,1,1,0,1,1,0,1,1,2,0,0,1,0,0,0,0,1,0,0
22000,13,18.0,1.0,0,1,1,0,1,1,0,1,0,1,2000,0,1,100,0.5,1,12,1,0,2,1,1,1,0,0,1,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
20000,10,33.0,0.17,1,0,0,0,1,1,0,1,1,1,4000,0,1,20000,0.5,1,12,0,1,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0
25000,5,43.0,0.6,1,0,1,0,1,1,0,1,0,1,0,0,0,20000,0.65,1,3,0,1,1,0,0,0,1,1,0,0,0,8,0,2,0,0,0,0,0,0,1,0,0,0
20000,14,37.0,0.5,0,0,1,0,1,1,0,1,1,1,3500,0,1,20000,1.0,1,12,0,1,1,0,0,1,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1
20500,18,15.0,0.2,0,1,1,0,1,1,0,1,1,1,5500,0,1,26500,1.0,1,12,1,0,1,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
26000,24,27.5,0.1,1,0,0,0,1,1,0,1,1,1,0,1,1,26000,0.0,1,12,1,0,2,2,5,1,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1
22000,16,21.3,0.64,0,0,0,0,1,0,0,1,0,1,4000,0,1,22000,0.5,1,12,1,0,2,1,1,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
25000,12,22.0,0.69,0,0,1,0,1,1,0,1,0,1,0,0,1,25000,0.5,1,12,1,0,2,1,2,0,3,0,1,0,0,6,1,4,0,0,1,1,0,0,0,0,0,0
21000,23,31.3,0.5,1,0,1,0,1,0,0,1,1,1,4900,0,0,21000,0.7,1,12,1,0,1,0,0,0,1,0,0,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0
25000,14,21.0,0.83,0,1,1,0,1,1,0,1,1,1,0,1,1,25000,0.5,1,12,1,0,2,1,2,1,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
24000,12,18.9,0.83,0,1,0,0,1,1,0,1,1,1,3000,0,1,26000,0.0,1,12,1,0,2,1,1,1,0,0,1,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
26000,9,58.0,0.18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1,12,0,1,1,0,2,0,1,0,2,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0
23000,26,29.8,0.33,1,0,1,0,1,0,0,1,1,1,3800,0,0,23000,1.0,1,12,1,0,1,1,0,0,1,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0
25000,12,13.0,0.33,0,1,0,0,1,1,0,1,1,1,1500,0,1,27000,0.5,1,12,1,0,1,0,0,1,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,1,0,0
24000,16,33.0,0.6,1,0,1,0,1,1,0,0,0,1,3000,0,1,24000,1.0,1,12,1,0,0,0,0,1,1,1,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0
23000,14,23.6,0.38,0,0,1,0,1,1,0,1,1,1,3500,0,1,23000,0.35,1,12,1,0,2,0,2,1,1,0,0,0,0,7,1,4,1,0,0,0,1,0,0,0,0,0
23000,16,34.0,0.5,0,0,1,0,1,1,0,1,1,1,4000,0,1,23000,0.6,1,12,1,0,1,0,2,1,3,0,0,0,0,1,1,4,0,0,1,1,0,0,0,0,0,0
24000,22,24.0,0.25,0,1,0,0,0,1,0,1,0,1,3000,0,1,24000,1.0,1,12,1,0,1,0,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
25000,14,24.0,0.75,0,0,1,0,1,1,0,1,0,1,3000,0,1,25000,0.7,1,12,1,0,1,1,1,1,1,0,0,0,0,14,0,4,1,0,0,0,1,0,0,0,0,0
28000,21,39.8,0.11,1,0,0,0,1,1,0,1,0,1,0,1,1,28000,0.5,1,12,1,0,1,1,1,0,1,0,1,0,0,9,0,4,0,0,0,0,0,0,0,0,0,1
26000,8,25.0,0.43,0,0,1,0,1,1,0,1,1,1,3000,0,1,26000,0.5,1,12,1,0,2,0,3,1,1,0,1,0,0,19,1,4,0,1,0,0,0,0,0,0,1,0
25000,7,34.0,0.2,1,0,1,0,1,1,0,1,0,1,3500,0,1,25000,1.0,1,12,0,1,2,0,1,0,1,0,0,1,0,2,1,3,0,0,1,1,0,0,0,0,0,0
25000,7,25.5,0.41,0,1,0,0,1,1,1,1,0,1,3500,0,1,25000,0.5,1,12,1,0,1,0,3,1,1,0,1,0,0,5,0,4,0,1,0,0,0,0,1,0,0,0
25000,15,25.0,0.54,0,1,1,0,1,1,0,1,0,1,3500,0,1,25000,0.5,1,12,1,0,2,0,2,1,3,0,1,0,0,9,0,4,0,1,0,0,1,0,0,0,0,0
28000,18,24.0,1.0,0,1,0,0,1,1,0,1,0,1,0,1,1,28000,0.5,1,12,1,0,2,0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0
27000,15,33.0,0.56,1,0,0,0,1,1,1,1,0,1,2000,0,1,27000,0.5,1,12,1,0,2,1,1,1,1,1,0,0,0,2,1,4,0,0,1,0,0,0,0,0,1,0
25000,9,12.0,0.17,0,1,1,0,1,1,0,1,1,1,3500,0,1,12500,0.0,1,3,1,0,2,0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0
25000,14,34.0,0.36,1,0,1,0,1,1,0,1,0,1,3500,0,1,25000,1.0,1,12,0,1,2,1,1,1,1,0,0,1,0,10,0,2,0,0,1,0,0,0,1,0,0,0
25000,11,26.0,0.33,0,1,1,0,1,1,0,1,0,1,4000,0,1,25000,0.5,1,12,1,0,2,1,2,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
25000,10,40.0,0.6,1,0,1,0,1,1,0,1,0,1,3500,0,1,25000,0.5,1,12,0,1,1,0,1,0,1,0,1,1,0,9,1,3,0,0,1,0,1,0,0,0,0,0
26000,7,25.0,0.81,0,1,1,0,1,1,0,1,1,1,2700,0,1,26000,0.5,1,12,1,0,2,1,1,1,1,0,1,0,0,6,1,4,0,1,0,0,0,0,0,0,1,0
25000,14,30.07,0.92,0,0,1,0,1,1,0,1,1,1,3500,0,1,25000,0.5,1,12,1,0,1,1,3,1,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
25000,7,26.0,0.3,1,0,1,0,1,1,0,1,1,1,3500,0,1,25000,1.0,1,3,1,0,2,1,2,1,3,0,1,0,0,4,1,4,0,1,0,0,0,0,0,1,0,0
25000,18,31.3,0.2,1,0,1,0,1,1,0,1,1,1,4000,0,1,20000,0.5,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0
25000,9,24.0,0.75,0,0,1,0,1,1,0,1,1,1,4000,0,1,25000,0.5,1,12,1,0,2,0,1,1,1,0,0,0,0,3,1,4,1,0,0,0,1,0,0,0,0,0
25000,7,37.0,0.33,1,0,1,0,1,1,0,1,0,1,3500,0,1,25000,1.0,1,12,0,1,2,0,1,1,1,0,1,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0
26000,9,24.0,0.32,0,1,1,0,1,1,1,1,1,1,2500,0,1,26000,0.6,1,12,1,0,1,3,2,1,1,0,1,0,0,14,1,4,0,1,0,0,0,0,0,0,1,0
26000,14,25.0,0.4,0,1,1,0,1,1,0,1,0,1,3000,0,1,26000,0.5,1,3,1,0,2,0,1,1,0,0,1,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0
25000,7,33.0,1.0,1,0,0,0,1,1,0,1,0,1,3500,0,1,25000,0.6,1,12,1,0,1,0,1,0,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0
25000,23,31.4,0.56,1,0,0,0,1,1,0,1,1,1,4000,0,1,25000,0.2,1,12,0,1,1,0,1,0,1,0,0,1,0,7,0,2,0,0,1,0,0,0,1,0,0,0
26000,18,23.9,1.0,0,1,0,0,1,1,0,1,1,1,3000,0,1,26000,0.5,1,12,1,0,2,0,1,1,1,0,1,0,0,10,1,4,0,1,0,0,1,0,0,0,0,0
25000,14,35.0,1.0,1,0,1,0,1,1,0,1,0,1,4000,0,1,25000,0.5,1,12,0,1,1,0,1,0,1,1,0,1,0,11,0,2,0,0,1,0,0,0,0,0,0,1
26000,8,31.0,0.92,0,0,1,0,1,1,0,1,1,1,2500,0,1,26000,0.6,0,12,1,0,2,0,2,1,1,0,1,0,0,6,1,4,1,0,0,0,0,0,0,0,1,0
25000,11,20.5,0.16,0,1,1,0,1,0,0,1,0,1,3500,0,1,25000,1.0,1,12,1,0,3,1,3,1,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
25000,6,28.0,0.18,0,1,1,0,1,1,0,1,1,1,4000,0,1,25000,0.7,1,3,1,0,1,1,1,1,3,0,1,0,0,7,0,3,0,0,1,1,0,0,0,0,0,0
25000,8,37.0,0.31,1,0,1,0,1,1,0,1,0,1,3500,0,1,25000,1.0,1,12,0,1,2,1,1,1,1,1,0,1,0,6,1,3,0,0,1,0,1,0,0,0,0,0
25000,4,22.0,0.2,0,1,1,1,1,1,0,1,1,1,4000,0,1,10000,0.0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27000,19,24.0,0.5,1,0,1,0,1,1,0,1,1,1,2700,0,1,27000,0.5,1,12,1,0,3,1,2,1,3,0,1,0,0,2,1,4,1,0,0,0,0,1,0,0,0,0
25000,21,26.0,0.73,1,0,0,0,1,1,0,1,0,1,4000,0,1,25000,1.0,1,12,1,0,1,1,1,1,1,0,1,0,0,6,1,4,0,0,0,0,0,0,0,1,0,0
25000,13,42.0,0.17,1,0,0,0,1,1,0,1,0,1,4000,0,1,25000,0.5,1,12,0,1,1,0,1,1,1,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0
26000,17,20.1,1.0,0,0,0,0,1,1,0,1,0,1,3000,0,1,26000,0.0,1,12,1,0,2,1,0,1,1,0,1,0,0,10,0,4,1,0,0,0,0,1,0,0,0,0
27000,7,24.0,0.93,1,1,1,0,1,1,0,1,0,1,2500,0,1,27000,0.7,1,12,1,0,2,2,1,1,1,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1
26500,13,25.2,1.0,0,1,1,0,1,1,0,1,0,1,3000,0,1,26500,0.0,1,12,0,0,2,0,1,1,1,0,1,0,0,20,1,4,1,0,0,0,1,0,0,0,0,0
25000,13,25.0,0.31,0,1,0,0,1,1,0,1,0,1,4000,0,1,25000,0.5,1,12,1,0,1,0,2,0,1,0,1,0,0,22,0,4,1,0,0,0,1,0,0,0,0,0
26000,8,25.0,0.38,0,1,1,0,1,1,0,1,1,1,3500,0,1,26000,0.7,1,12,1,0,2,3,1,2,1,0,1,0,0,14,1,4,1,0,0,0,0,0,0,0,1,0
29000,14,29.0,0.85,0,1,1,0,1,1,0,1,0,1,0,1,1,31000,0.5,1,12,1,0,2,2,4,1,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,1
26000,14,23.4,0.5,0,1,1,0,1,1,0,1,0,1,3000,0,1,28000,0.5,1,12,1,0,2,2,2,1,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
25000,7,34.0,0.67,1,0,1,0,1,1,0,1,1,1,4000,0,1,25000,0.5,1,12,0,1,1,0,1,0,1,0,0,0,0,7,0,2,0,0,1,0,0,0,0,1,0,0
26000,12,26.9,0.3,0,1,1,0,1,1,0,1,1,1,3000,0,1,26000,0.5,1,12,1,0,1,0,0,0,0,1,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
27000,14,24.4,0.4,0,1,0,0,0,1,0,1,0,1,2500,0,0,27000,0.5,1,12,1,0,2,0,1,1,1,1,0,0,0,10,1,4,1,0,0,0,1,0,0,0,0,0
26000,9,18.0,0.75,0,1,1,0,1,0,0,1,1,1,3500,0,0,26000,0.0,1,3,1,0,2,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
26000,15,36.0,0.17,0,1,0,0,1,1,0,1,1,1,3500,0,1,26000,0.5,1,12,1,0,2,1,4,0,3,0,0,0,0,2,1,4,0,0,1,1,0,0,0,0,0,0
28000,8,24.0,1.0,0,1,1,0,1,1,1,1,1,1,2000,0,1,0,0.6,1,3,0,0,2,0,1,1,3,0,1,0,0,17,1,4,0,1,0,0,0,0,0,0,1,0
27000,18,24.9,0.75,0,1,1,0,1,1,0,1,1,1,3000,0,1,13500,0.5,1,12,1,0,1,0,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
25000,19,36.0,0.33,1,0,0,0,1,1,0,1,0,1,5000,0,1,25000,1.0,1,12,1,0,1,0,1,1,1,0,1,0,0,8,0,4,0,1,0,0,0,0,0,1,0,0
30000,23,30.0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,3,1,0,0,1,1,1,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0
30000,6,26.0,0.67,0,1,1,0,1,1,0,1,1,1,0,1,1,30000,0.5,1,12,1,0,2,1,2,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0
30000,21,34.0,0.91,0,0,1,0,1,1,0,1,0,1,0,0,1,30000,1.0,0,12,1,0,1,0,2,1,1,0,1,0,0,7,1,4,0,0,0,0,0,0,0,1,0,0
27000,20,25.0,0.3,0,0,1,0,1,1,0,1,1,1,3000,0,1,27000,0.5,1,12,1,0,1,1,1,1,1,0,1,0,0,2,1,3,0,1,0,0,0,0,0,1,0,0
25000,5,40.0,0.65,1,0,0,0,1,1,0,1,1,1,5000,0,1,25000,0.6,1,12,0,1,1,1,1,0,1,1,1,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0
